"status","coordinate_basis","floor","equipment_category","label","drawing_x","drawing_y","confidence","location_count","source_count","nearby_name","display_label","nearby_name_distance","nearby_name_layer","nearby_name_handle"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","470808.0047578791","0.82","1","1","5F-1D-3","Battery Rack #2 / 5F-1D-3","1106.8","------00 Switch Gear_Number","8C3D87"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","470808.0047578791","0.82","1","1","5F-1D-2","Battery Rack #2 / 5F-1D-2","1108.0","------00 Switch Gear_Number","8C3E01"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","470808.0047578791","0.82","1","1","5F-1D-1","Battery Rack #2 / 5F-1D-1","1089.9","------00 Switch Gear_Number","8C3DF7"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","472458.004757879","0.82","1","1","5F-1D-3","Battery Rack #2 / 5F-1D-3","1473.2","------00 Switch Gear_Number","8C3D87"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","472458.004757879","0.82","1","1","5F-1B-5","Battery Rack #2 / 5F-1B-5","1104.1","------00 Switch Gear_Number","8C3DED"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","472458.004757879","0.82","1","1","5F-1C-5","Battery Rack #2 / 5F-1C-5","1106.8","------00 Switch Gear_Number","8C3DBB"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","105015.7466357677","472458.0047578791","0.82","1","1","3F-1C-5","Battery Rack #2 / 3F-1C-5","1094.9","------00 Switch Gear_Number","8C3CF0"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","108665.7466357677","472458.0047578791","0.82","1","1","3F-1B-5","Battery Rack #2 / 3F-1B-5","1097.6","------00 Switch Gear_Number","8C3D22"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","112315.7466357677","472458.0047578791","0.82","1","1","3F-1D-3","Battery Rack #2 / 3F-1D-3","1464.0","------00 Switch Gear_Number","8C3CBC"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","474108.0047578789","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","474108.0047578789","0.82","1","1","5F-1B-4","Battery Rack #2 / 5F-1B-4","1109.0","------00 Switch Gear_Number","8C3DE3"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","474108.0047578789","0.82","1","1","5F-1C-4","Battery Rack #2 / 5F-1C-4","1111.7","------00 Switch Gear_Number","8C3DB1"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","105015.7466357677","474108.004757879","0.82","1","1","3F-1C-4","Battery Rack #2 / 3F-1C-4","1094.9","------00 Switch Gear_Number","8C3CE6"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","108665.7466357677","474108.004757879","0.82","1","1","3F-1B-4","Battery Rack #2 / 3F-1B-4","1097.6","------00 Switch Gear_Number","8C3D18"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","112315.7466357677","474108.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","105015.7466357677","475758.004757879","0.82","1","1","3F-1C-3","Battery Rack #2 / 3F-1C-3","1094.9","------00 Switch Gear_Number","8C3CDC"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","108665.7466357677","475758.004757879","0.82","1","1","3F-1B-3","Battery Rack #2 / 3F-1B-3","1097.6","------00 Switch Gear_Number","8C3D0E"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","112315.7466357677","475758.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","475758.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","475758.004757879","0.82","1","1","5F-1B-3","Battery Rack #2 / 5F-1B-3","1103.9","------00 Switch Gear_Number","8C3DD9"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","475758.004757879","0.82","1","1","5F-1C-3","Battery Rack #2 / 5F-1C-3","1106.5","------00 Switch Gear_Number","8C3DA7"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","105015.7466357677","477408.004757879","0.82","1","1","3F-1C-2","Battery Rack #2 / 3F-1C-2","1094.9","------00 Switch Gear_Number","8C3CD2"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","108665.7466357677","477408.004757879","0.82","1","1","3F-1B-2","Battery Rack #2 / 3F-1B-2","1097.6","------00 Switch Gear_Number","8C3D04"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","112315.7466357677","477408.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","477408.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","477408.004757879","0.82","1","1","5F-1B-2","Battery Rack #2 / 5F-1B-2","1105.0","------00 Switch Gear_Number","8C3DCF"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","477408.004757879","0.82","1","1","5F-1C-2","Battery Rack #2 / 5F-1C-2","1107.7","------00 Switch Gear_Number","8C3D9D"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","105015.7466357677","479058.004757879","0.82","1","1","3F-1C-1","Battery Rack #2 / 3F-1C-1","1094.9","------00 Switch Gear_Number","8C3CC8"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","108665.7466357677","479058.004757879","0.82","1","1","3F-1B-1","Battery Rack #2 / 3F-1B-1","1097.6","------00 Switch Gear_Number","8C3CFA"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","112315.7466357677","479058.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","156568.3538274545","479058.004757879","0.82","1","1","Battery Rack #2","Battery Rack #2","","label_fallback",""
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","160218.3538274545","479058.004757879","0.82","1","1","5F-1B-1","Battery Rack #2 / 5F-1B-1","1086.9","------00 Switch Gear_Number","8C3DC5"
"confirmed","XR-PLAN","4F","BATTERY RACK","Battery Rack #2","163868.3538274545","479058.004757879","0.82","1","1","5F-1C-1","Battery Rack #2 / 5F-1C-1","1089.6","------00 Switch Gear_Number","8C3D93"
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","300668.8547488106","404027.7093069344","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","316110.8547435156","404064.5572970866","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","312308.695176957","413666.0166300528","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","316068.8543123031","413666.0179149228","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","290668.854317491","413666.0179150277","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","300368.8543170459","413666.0179150277","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","322008.6951765118","413666.0179150278","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","296908.694748258","413666.0191998965","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","305368.8543157083","413666.0191998975","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","325768.8543118581","413666.0191998976","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","125972.4260610964","486382.7268970607","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","141414.4260558015","486419.5748872129","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","137612.2664892428","496021.0342201792","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","141372.425624589","496021.0355050491","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","115972.4256297768","496021.0355051539","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","125672.4256293317","496021.0355051539","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","147312.2664887977","496021.035505154","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","122212.2660605438","496021.0367900227","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","130672.4256279941","496021.0367900239","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","CONTROLLER","CONTROLLER","151072.425624144","496021.0367900239","0.82","1","1","","CONTROLLER","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","312965.9809276639","390665.2747964682","0.82","1","1","5F-C1-2","DIPM / 5F-C1-2","726.9","------00 Switch Gear_Number","8C6621"
"confirmed","XR-PLAN","4F","DIPM","DIPM","319805.1409269901","390665.2747964688","0.82","1","1","5F-C1-5","DIPM / 5F-C1-5","779.5","------00 Switch Gear_Number","8C6654"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305404.1396433234","390682.0004305829","0.82","1","1","3F-C1-2","DIPM / 3F-C1-2","779.5","------00 Switch Gear_Number","8C65EB"
"confirmed","XR-PLAN","4F","DIPM","DIPM","298564.9796442217","390683.0004305824","0.82","1","1","3F-C1-5","DIPM / 3F-C1-5","726.9","------00 Switch Gear_Number","8C63EE"
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204974","402316.6052231508","0.82","1","1","5F-C1-12","DIPM / 5F-C1-12","873.0","------00 Switch Gear_Number","8C624A"
"confirmed","XR-PLAN","4F","DIPM","DIPM","291133.8877261303","402316.6065081255","0.82","1","1","3F-C1-12","DIPM / 3F-C1-12","873.0","------00 Switch Gear_Number","8C618D"
"confirmed","XR-PLAN","4F","DIPM","DIPM","334328.9802829203","403384.6058656858","0.82","1","1","5F-C1-9","DIPM / 5F-C1-9","803.2","------00 Switch Gear_Number","8C656B"
"confirmed","XR-PLAN","4F","DIPM","DIPM","285399.8046137501","403384.6071506359","0.82","1","1","3F-C1-9","DIPM / 3F-C1-9","818.2","------00 Switch Gear_Number","8C6180"
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261312","407012.7167888396","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C99A3"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297454.9802872132","407012.7167888397","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9927"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838128","407016.6045806312","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9AEA"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","407016.6058656061","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9893"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","407016.6058656061","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9C01"
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204974","407016.6058656061","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9C79"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305573.8877243473","407016.6071505534","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C981F"
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8866995757","407116.6058656061","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C9B60"
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261312","407282.3729728098","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C99A3"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297454.9802872133","407282.37297281","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9927"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838128","407286.2607646015","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9AEA"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","407286.2620495764","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9893"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","407286.2620495764","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9C01"
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204974","407286.2620495764","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9C79"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305573.8877243473","407286.2633345236","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C981F"
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8866995757","407386.2620495765","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C9B60"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297454.9802872144","408916.6071505801","0.82","1","1","3F-1C-4","DIPM / 3F-1C-4","922.7","------00 Switch Gear_Number","8C620B"
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8877209424","409781.7777735936","0.82","1","1","5F-1B-3","DIPM / 5F-1B-3","868.1","------00 Switch Gear_Number","8C62C5"
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261302","409781.7777736208","0.82","1","1","3F-1D-3","DIPM / 3F-1D-3","901.7","------00 Switch Gear_Number","8C61BC"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","409781.7777736208","0.82","1","1","3F-1B-3","DIPM / 3F-1B-3","903.7","------00 Switch Gear_Number","8C60FD"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833679","409805.2626355833","0.82","1","1","5F-1C-3","DIPM / 5F-1C-3","917.4","------00 Switch Gear_Number","8C6336"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297455.9802867755","409816.6071505048","0.82","1","1","3F-1C-3","DIPM / 3F-1C-3","923.6","------00 Switch Gear_Number","8C6208"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877243473","409816.6071505818","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204982","409860.2932489405","0.82","1","1","5F-1D-3","DIPM / 5F-1D-3","939.2","------00 Switch Gear_Number","8C6382"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838137","409863.6306916342","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8877209424","410051.4339575637","0.82","1","1","5F-1B-2","DIPM / 5F-1B-2","833.9","------00 Switch Gear_Number","8C62C2"
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261302","410051.4339575911","0.82","1","1","3F-1D-2","DIPM / 3F-1D-2","872.5","------00 Switch Gear_Number","8C61B9"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","410051.4339575911","0.82","1","1","3F-1B-2","DIPM / 3F-1B-2","870.9","------00 Switch Gear_Number","8C60FA"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833679","410074.9188195536","0.82","1","1","5F-1C-2","DIPM / 5F-1C-2","868.9","------00 Switch Gear_Number","8C6333"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297455.9802867754","410086.2633344751","0.82","1","1","3F-1C-2","DIPM / 3F-1C-2","865.9","------00 Switch Gear_Number","8C6205"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877243473","410086.263334552","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204982","410129.9494329109","0.82","1","1","5F-1D-2","DIPM / 5F-1D-2","846.0","------00 Switch Gear_Number","8C637F"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838137","410133.2868756046","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261312","411012.7167888395","0.82","1","1","3F-1D-1","DIPM / 3F-1D-1","933.8","------00 Switch Gear_Number","8C61B6"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838128","411016.6045806312","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8877209425","411016.6058655786","0.82","1","1","5F-1B-1","DIPM / 5F-1B-1","895.1","------00 Switch Gear_Number","8C62BF"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","411016.6058656061","0.82","1","1","3F-1B-1","DIPM / 3F-1B-1","929.7","------00 Switch Gear_Number","8C60F7"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","411016.6058656061","0.82","1","1","5F-1C-1","DIPM / 5F-1C-1","936.4","------00 Switch Gear_Number","8C6330"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297455.9802867744","411016.6071505038","0.82","1","1","3F-1C-1","DIPM / 3F-1C-1","937.3","------00 Switch Gear_Number","8C6202"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877243475","411016.6071505807","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204974","411016.6071505807","0.82","1","1","5F-1D-1","DIPM / 5F-1D-1","931.8","------00 Switch Gear_Number","8C637C"
"confirmed","XR-PLAN","4F","DIPM","DIPM","290833.8877261312","411282.3729728098","0.82","1","1","3F-1D-1","DIPM / 3F-1D-1","831.9","------00 Switch Gear_Number","8C61B6"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838128","411286.2607646015","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","316273.8877209425","411286.2620495489","0.82","1","1","5F-1B-1","DIPM / 5F-1B-1","791.1","------00 Switch Gear_Number","8C62BF"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.8877256852","411286.2620495764","0.82","1","1","3F-1B-1","DIPM / 3F-1B-1","830.0","------00 Switch Gear_Number","8C60F7"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","411286.2620495764","0.82","1","1","5F-1C-1","DIPM / 5F-1C-1","836.2","------00 Switch Gear_Number","8C6330"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297455.9802867741","411286.2633344742","0.82","1","1","3F-1C-1","DIPM / 3F-1C-1","837.2","------00 Switch Gear_Number","8C6202"
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877204974","411286.263334551","0.82","1","1","5F-1D-1","DIPM / 5F-1D-1","831.0","------00 Switch Gear_Number","8C637C"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877243475","411286.2633345511","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838129","415956.7764886737","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","290873.8877261301","415956.7777736485","0.82","1","1","3F-1D-PT","DIPM / 3F-1D-PT","772.9","------00 Switch Gear_Number","8C61AD"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.887725685","415956.7777736485","0.82","1","1","3F-1B-PT","DIPM / 3F-1B-PT","813.1","------00 Switch Gear_Number","8C60EE"
"confirmed","XR-PLAN","4F","DIPM","DIPM","316233.8877213875","415956.7777736485","0.82","1","1","5F-1B-PT","DIPM / 5F-1B-PT","813.1","------00 Switch Gear_Number","8C62B0"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","415956.7777736485","0.82","1","1","5F-1C-PT","DIPM / 5F-1C-PT","818.1","------00 Switch Gear_Number","8C6327"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297454.9802867706","415956.7790586225","0.82","1","1","3F-1C-PT","DIPM / 3F-1C-PT","818.1","------00 Switch Gear_Number","8C61F3"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877247924","415956.7790586232","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877209424","415956.7790586232","0.82","1","1","5F-1D-PT","DIPM / 5F-1D-PT","812.6","------00 Switch Gear_Number","8C636D"
"confirmed","XR-PLAN","4F","DIPM","DIPM","312854.9802838129","416226.432672644","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","290873.8877261301","416226.4339576188","0.82","1","1","3F-1D","DIPM / 3F-1D","797.5","------00 Switch Gear_Number","8C61B0"
"confirmed","XR-PLAN","4F","DIPM","DIPM","300533.887725685","416226.4339576188","0.82","1","1","3F-1B","DIPM / 3F-1B","835.0","------00 Switch Gear_Number","8C60F1"
"confirmed","XR-PLAN","4F","DIPM","DIPM","316233.8877213875","416226.4339576188","0.82","1","1","5F-1B","DIPM / 5F-1B","835.0","------00 Switch Gear_Number","8C62B3"
"confirmed","XR-PLAN","4F","DIPM","DIPM","322554.9802833678","416226.4339576188","0.82","1","1","5F-1C","DIPM / 5F-1C","841.3","------00 Switch Gear_Number","8C632A"
"confirmed","XR-PLAN","4F","DIPM","DIPM","297454.9802867704","416226.4352425927","0.82","1","1","3F-1C","DIPM / 3F-1C","841.3","------00 Switch Gear_Number","8C61F6"
"confirmed","XR-PLAN","4F","DIPM","DIPM","325933.8877209424","416226.4352425934","0.82","1","1","5F-1D","DIPM / 5F-1D","836.1","------00 Switch Gear_Number","8C6370"
"confirmed","XR-PLAN","4F","DIPM","DIPM","305533.8877247924","416226.4352425935","0.82","1","1","","DIPM","","",""
"confirmed","XR-PLAN","4F","DIPM","DIPM","138269.5522399498","473020.2923865944","0.82","1","1","5F-C1-2","DIPM / 5F-C1-2","726.9","------00 Switch Gear_Number","8C43EF"
"confirmed","XR-PLAN","4F","DIPM","DIPM","145108.7122392761","473020.2923865951","0.82","1","1","5F-C1-5","DIPM / 5F-C1-5","779.5","------00 Switch Gear_Number","8C4422"
"confirmed","XR-PLAN","4F","DIPM","DIPM","130707.7109556094","473037.0180207091","0.82","1","1","3F-C1-2","DIPM / 3F-C1-2","779.5","------00 Switch Gear_Number","8C43B9"
"confirmed","XR-PLAN","4F","DIPM","DIPM","123868.5509565077","473038.0180207085","0.82","1","1","3F-C1-5","DIPM / 3F-C1-5","726.9","------00 Switch Gear_Number","8C41BC"
"confirmed","XR-PLAN","4F","DIPM","DIPM","151237.4590327832","484671.6228132772","0.82","1","1","5F-C1-12","DIPM / 5F-C1-12","873.0","------00 Switch Gear_Number","8C4018"
"confirmed","XR-PLAN","4F","DIPM","DIPM","116437.4590384162","484671.6240982519","0.82","1","1","3F-C1-12","DIPM / 3F-C1-12","873.0","------00 Switch Gear_Number","8C3F5B"
"confirmed","XR-PLAN","4F","DIPM","DIPM","159632.5515952062","485739.6234558122","0.82","1","1","5F-C1-9","DIPM / 5F-C1-9","803.2","------00 Switch Gear_Number","8C4339"
"confirmed","XR-PLAN","4F","DIPM","DIPM","110703.3759260361","485739.6247407621","0.82","1","1","3F-C1-9","DIPM / 3F-C1-9","818.2","------00 Switch Gear_Number","8C3F4E"
"confirmed","XR-PLAN","4F","DIPM","DIPM","116137.4590384171","489367.7343789659","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C7107"
"confirmed","XR-PLAN","4F","DIPM","DIPM","122758.551599499","489367.734378966","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C6FCD"
"confirmed","XR-PLAN","4F","DIPM","DIPM","138158.5515960987","489371.6221707577","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C76BF"
"confirmed","XR-PLAN","4F","DIPM","DIPM","125837.4590379711","489371.6234557324","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C6F39"
"confirmed","XR-PLAN","4F","DIPM","DIPM","147858.5515956537","489371.6234557324","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C7B07"
"confirmed","XR-PLAN","4F","DIPM","DIPM","151237.4590327832","489371.6234557324","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C7C60"
"confirmed","XR-PLAN","4F","DIPM","DIPM","130877.4590366334","489371.6247406796","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C6D85"
"confirmed","XR-PLAN","4F","DIPM","DIPM","141577.4580118617","489471.6234557323","0.82","1","1","PQM-2","DIPM / PQM-2","283.3","-----99 EPMS DEVICE","8C77E1"
"confirmed","XR-PLAN","4F","DIPM","DIPM","116137.4590384171","489637.3905629361","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C7107"
"confirmed","XR-PLAN","4F","DIPM","DIPM","122758.5515994991","489637.3905629363","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C6FCD"
"confirmed","XR-PLAN","4F","DIPM","DIPM","138158.5515960987","489641.2783547279","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C76BF"
"confirmed","XR-PLAN","4F","DIPM","DIPM","125837.4590379711","489641.2796397026","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C6F39"
"confirmed","XR-PLAN","4F","DIPM","DIPM","147858.5515956537","489641.2796397026","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C7B07"
"confirmed","XR-PLAN","4F","DIPM","DIPM","151237.4590327832","489641.2796397026","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C7C60"
"confirmed","XR-PLAN","4F","DIPM","DIPM","130877.4590366334","489641.2809246498","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C6D85"
"confirmed","XR-PLAN","4F","DIPM","DIPM","141577.4580118617","489741.2796397026","0.82","1","1","PQM-2","DIPM / PQM-2","544.2","-----99 EPMS DEVICE","8C77E1"
"confirmed","XR-PLAN","4F","DIPM","DIPM","122758.5515995004","491271.6247407064","0.82","1","1","3F-1C-4","DIPM / 3F-1C-4","922.7","------00 Switch Gear_Number","8C3FD9"
"confirmed","XR-PLAN","4F","DIPM","DIPM","141577.4590332283","492136.7953637197","0.82","1","1","5F-1B-3","DIPM / 5F-1B-3","868.1","------00 Switch Gear_Number","8C4093"
