status,coordinate_basis,dataset,floor,space_category,label,drawing_x,drawing_y,confidence,evidence_row_count,source_drawing,source_path,entity_type,layer,handle,handles,floor_bbox_ids
confirmed,XR-PLAN,architecture,6F,SHAFT,PS,173339.172538193,822179.5889095988,0.80,2,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1403E,1403E | 14105,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,PS,121995.8233514708,834855.6549297629,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1409C,1409C,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,PS,95183.8970508333,858780.0162599983,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14111,14111,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,PS,173219.5144185405,858780.0162599983,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14104,14104,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,SHAFT,95572.4970276523,837900.5153136298,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14117,14117,detail1_left | full
confirmed,XR-PLAN,architecture,6F,SHAFT,SHAFT,171519.2577838134,843740.5892109263,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14107,14107,detail1_left | full
confirmed,XR-PLAN,architecture,6F,STAIR,ST,176269.3473720383,828555.0135577105,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410D,1410D,detail1_left | full
confirmed,XR-PLAN,architecture,6F,STAIR,ST,176269.3473720383,830130.022727079,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1410C,1410C,detail1_left | full
confirmed,XR-PLAN,architecture,6F,STAIR,ST,95794.344021542,855855.0167110844,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14114,14114,detail1_left | full
confirmed,XR-PLAN,architecture,6F,STAIR,ST,97419.3440215383,855855.0167110844,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14115,14115,detail1_left | full
confirmed,XR-PLAN,architecture,PH,ARCH_SPACE,(제연 배기팬),171542.7255237233,1004606.913518679,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14450,14450,detail1_left | full
confirmed,XR-PLAN,architecture,PH,ARCH_SPACE,(제연 배기팬),92361.9656815734,1035552.193791901,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,14480,14480,detail1_left | full
confirmed,XR-PLAN,architecture,PH,ARCH_SPACE,연도,96107.2460100148,1016960.5153136289,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1447E,1447E,detail1_left | full
confirmed,XR-PLAN,architecture,PH,ARCH_SPACE,연도,171961.1480068248,1022725.747539509,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1447C,1447C,detail1_left | full
confirmed,XR-PLAN,architecture,PH,ARCH_SPACE,태양광 패널(전기공사),141083.8812606428,992440.2701848528,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1440F,1440F,detail1_left | full
confirmed,XR-PLAN,architecture,PH,SHAFT,SHAFT,95572.4970276523,1016100.5153136289,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1447F,1447F,detail1_left | full
confirmed,XR-PLAN,architecture,PH,SHAFT,SHAFT,171426.3990244623,1021865.747539509,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1447D,1447D,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,OIL,139065.9884314854,-388748.9973386591,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29112,29112,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,OIL,149700.5874152761,-388748.9973386591,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29113,29113,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,OIL,160202.7844609749,-388748.9973386591,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29114,29114,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"영구배수집수정(1,685x1,470(h))",158250.7987605166,-487217.8296915346,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,10885,10885,detail2_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"영구배수집수정(1,685x1,470(h))",100181.1466534492,-428601.064760272,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,27A72,27A72,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"영구배수집수정(1,685x1,470(h))",100181.1466534492,-390094.3151835592,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,27A6E,27A6E,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"집수정(1,200X1,200X1,500)",167871.631243771,-455691.768180303,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,10889,10889,detail2_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"집수정(1,200X1,200X1,500)",165371.5580855627,-428668.9982374042,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1088A,1088A,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,"집수정(1,200X1,200X1,500)",174967.2641411331,-393254.7195211702,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,27A6B,27A6B,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,집수정(600X600X600),181896.0353272278,-417188.0139537544,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1087B,1087B,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,ARCH_SPACE,집수정(600X600X600),79560.2885610517,-395594.4276425119,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,10877,10877,full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,(기계 PIT),158995.7849486973,-424157.2613380514,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,107B4,107B4,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,(통신 PIT),158953.0516189058,-422245.1837201444,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,107B3,107B3,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,GIS PIT,149739.5383025129,-400751.4250814793,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29110,29110,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT,149739.5383025129,-398427.1628124281,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29111,29111,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT,135709.4308039937,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29115,29115,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT,144012.1965744626,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29116,29116,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT,154730.4247799609,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,29117,29117,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT-1,139065.9884314854,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1E11B,1E11B,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT-2,149739.5383025129,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1E11C,1E11C,detail1_left | full
confirmed,XR-PLAN,architecture,PIT,PIT_SPACE,PIT-3,160232.6480990816,-389786.9424490453,0.80,1,A-101~109 전체평면도.dxf,v2\data\출력\A-101~109 전체평면도.dxf,TEXT,A-TEXT-NAME,1E11D,1E11D,detail1_left | full
