overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,drawing_count,facility_count,sample_drawings,review_note
100-01._196433.677454_-121615.589562_125_125_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,196433.677454,-121615.589562,125,125,0,False,2,0,A-521~523 내부전개도-1~3.dxf | A-521~523 내부전개도-1~3.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._-13852.1820367_-121615.589562_125_125_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,-13852.1820367,-121615.589562,125,125,0,False,2,0,A-521~523 내부전개도-1~3.dxf | A-521~523 내부전개도-1~3.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_608093.313489_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,608093.313489,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_786293.313489_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,786293.313489,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_964493.313489_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,964493.313489,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_1142693.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,1142693.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_1320893.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,1320893.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_1499093.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,1499093.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_1677293.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,1677293.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_1855493.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,1855493.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
600-01._18412683.3264_2033693.31349_300_300_0,Z_REFERENCE_ONLY,600-01. 천장평면도(확대 평면도),600-01. 천장평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\600-01. 천장평면도(확대 평면도).dwg,,18412683.3264,2033693.31349,300,300,0,False,2,0,A-601~608 천장평면도.dxf | A-601~608 천장평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0_1.6501871733e-06_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0,1.6501871733e-06,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00128491908254_178200.001226_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00128491908254,178200.001226,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00475602319057_356399.999701_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00475602319057,356399.999701,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00475602319057_534599.998235_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00475602319057,534599.998235,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00683142837079_712799.99671_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00683142837079,712799.99671,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00604094278242_890999.998638_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00604094278242,890999.998638,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.00604094278242_1069199.99717_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.00604094278242,1069199.99717,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
700-01._0.006831431514_1247399.99781_299.999997532_299.999997532_0,Z_REFERENCE_ONLY,700-01. 창호평면도,700-01. 창호평면도.dwg,..\..\XREF\X-NOTE 건축\700-01. 창호평면도.dwg,,0.006831431514,1247399.99781,299.999997532,299.999997532,0,False,2,0,A-701~707 창호안내도.dxf | A-701~707 창호안내도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_5444.06494035_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,0,5444.06494035,300,300,0,False,2,0,S-103 주심도.dxf | S-103 주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_180214.160772_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,180214.160772,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_358414.160772_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,358414.160772,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_536614.16013_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,536614.16013,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_716428.145794_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,716428.145794,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_894628.145794_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,894628.145794,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1072828.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,1072828.14579,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1251028.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,1251028.14579,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1429228.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,350852.587107,1429228.14579,300,300,0,False,2,0,S-104~112 구조평면도.dxf | S-104~112 구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_-67178.0255341_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,0,-67178.0255341,100,100,0,False,2,0,S-151~155 확대주심도.dxf | S-151~155 확대주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_-67178.0255341_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,86489.683743,-67178.0255341,100,100,0,False,2,0,S-151~155 확대주심도.dxf | S-151~155 확대주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._172979.367486_-67178.0255341_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,172979.367486,-67178.0255341,100,100,0,False,2,0,S-151~155 확대주심도.dxf | S-151~155 확대주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._259469.051229_-67178.0255341_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,259469.051229,-67178.0255341,100,100,0,False,2,0,S-151~155 확대주심도.dxf | S-151~155 확대주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._345958.734972_-67178.0255341_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,345958.734972,-67178.0255341,100,100,0,False,2,0,S-151~155 확대주심도.dxf | S-151~155 확대주심도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_671.386924024_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,0,671.386924024,100,100,0,False,2,0,S-170~174 2층 확대구조평면도.dxf | S-170~174 2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_671.386924024_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,86489.683743,671.386924024,100,100,0,False,2,0,S-170~174 2층 확대구조평면도.dxf | S-170~174 2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._172979.367486_671.386924024_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,172979.367486,671.386924024,100,100,0,False,2,0,S-170~174 2층 확대구조평면도.dxf | S-170~174 2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._259469.051229_671.386924024_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,259469.051229,671.386924024,100,100,0,False,2,0,S-170~174 2층 확대구조평면도.dxf | S-170~174 2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._345958.734972_671.386924024_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,345958.734972,671.386924024,100,100,0,False,2,0,S-170~174 2층 확대구조평면도.dxf | S-170~174 2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_72102.0151665_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,0,72102.0151665,100,100,0,False,2,0,S-175~179 중2층 확대구조평면도.dxf | S-175~179 중2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_72102.0151665_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,86489.683743,72102.0151665,100,100,0,False,2,0,S-175~179 중2층 확대구조평면도.dxf | S-175~179 중2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._172979.367486_72102.0151665_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,172979.367486,72102.0151665,100,100,0,False,2,0,S-175~179 중2층 확대구조평면도.dxf | S-175~179 중2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._259469.051229_72102.0151665_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,259469.051229,72102.0151665,100,100,0,False,2,0,S-175~179 중2층 확대구조평면도.dxf | S-175~179 중2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._345958.734972_72102.0151665_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,2F,345958.734972,72102.0151665,100,100,0,False,2,0,S-175~179 중2층 확대구조평면도.dxf | S-175~179 중2층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_138742.921294_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,3F,0,138742.921294,100,100,0,False,2,0,S-180~181 3층 확대구조평면도.dxf | S-180~181 3층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_138742.921294_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,3F,86489.683743,138742.921294,100,100,0,False,2,0,S-180~181 3층 확대구조평면도.dxf | S-180~181 3층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_207769.650539_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,4F,0,207769.650539,100,100,0,False,2,0,S-182~183 4층 확대구조평면도.dxf | S-182~183 4층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_207769.650539_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,4F,86489.683743,207769.650539,100,100,0,False,2,0,S-182~183 4층 확대구조평면도.dxf | S-182~183 4층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_276757.427085_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,5F,0,276757.427085,100,100,0,False,2,0,S-184~185 5층 확대구조평면도.dxf | S-184~185 5층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_276757.427085_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,5F,86489.683743,276757.427085,100,100,0,False,2,0,S-184~185 5층 확대구조평면도.dxf | S-184~185 5층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_345764.604646_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,6F,0,345764.604646,100,100,0,False,2,0,S-186~187 6층 확대구조평면도.dxf | S-186~187 6층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_345764.604646_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,6F,86489.683743,345764.604646,100,100,0,False,2,0,S-186~187 6층 확대구조평면도.dxf | S-186~187 6층 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_414765.768623_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,ROOF,0,414765.768623,100,100,0,False,2,0,S-188~189 옥탑 확대구조평면도.dxf | S-188~189 옥탑 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_414765.768623_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,ROOF,86489.683743,414765.768623,100,100,0,False,2,0,S-188~189 옥탑 확대구조평면도.dxf | S-188~189 옥탑 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_483754.03475_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,ROOF,0,483754.03475,100,100,0,False,2,0,S-190~191 옥탑지붕 확대구조평면도.dxf | S-190~191 옥탑지붕 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_483754.03475_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,ROOF,86489.683743,483754.03475,100,100,0,False,2,0,S-190~191 옥탑지붕 확대구조평면도.dxf | S-190~191 옥탑지붕 확대구조평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._799672.69114_-110005.643509_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,799672.69114,-110005.643509,100,100,0,False,2,0,S-212 MF2 MF3 기초 배근도.dxf | S-212 MF2 MF3 기초 배근도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,0,65640,60,60,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._50460_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,50460,65640,60,60,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._100920_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,100920,65640,60,60,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._151380_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,151380,65640,60,60,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._201840_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,201840,65640,60,60,0,False,2,0,S-411~427 코어#1.dxf | S-411~427 코어#1.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._13200.0005486_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,13200.0005486,65640,60,60,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._63660.0005486_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,63660.0005486,65640,60,60,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._114120.000549_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,114120.000549,65640,60,60,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._164580.000549_65640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,164580.000549,65640,60,60,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._201840_0_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,201840,0,60,60,0,False,2,0,S-431~447 코어#2.dxf | S-431~447 코어#2.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_45640_60_60_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,0,45640,60,60,0,False,2,0,"S-451, 457 코어#3, #4.dxf | S-451, 457 코어#3, #4.dxf",Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-75105.3322875_-167507.730581_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,-75105.3322875,-167507.730581,1,1,0,False,2,0,A-142a~142e 지상1층 확대평면도.dxf | A-142a~142e 지상1층 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-34111.3584822_-167507.730581_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,-34111.3584822,-167507.730581,1,1,0,False,2,0,A-142a~142e 지상1층 확대평면도.dxf | A-142a~142e 지상1층 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_93094.6677125_-131060.815136_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,93094.6677125,-131060.815136,1,1,0,False,2,0,A-142a~142e 지상1층 확대평면도.dxf | A-142a~142e 지상1층 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_134088.641518_-131060.815136_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,134088.641518,-131060.815136,1,1,0,False,2,0,A-142a~142e 지상1층 확대평면도.dxf | A-142a~142e 지상1층 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_213553.31838_-89467.1532166_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,213553.31838,-89467.1532166,1,1,0,False,2,0,A-142a~142e 지상1층 확대평면도.dxf | A-142a~142e 지상1층 확대평면도.dxf,Apply inverse insert/scale/rotation before comparing with basis coordinates.
