overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,drawing_name,drawing_path,relative_drawing_path,facility_count,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,review_note
x-pit-plan_-86493.5729581_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,X-PIT-PLAN,X-PIT-PLAN.dwg,..\..\xref\x-ARCH\X-PIT-PLAN.dwg,PIT,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-86493.5729581,-98885.0163052,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-pit-plan_-86493.5729581_-52945.0169477_1_1_0,Z_REFERENCE_ONLY,X-PIT-PLAN,X-PIT-PLAN.dwg,..\..\xref\x-ARCH\X-PIT-PLAN.dwg,PIT,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-86493.5729581,-52945.0169477,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-73293.5707635_-52945.0163052_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\xref\x-ARCH\X-1F-PLAN.dwg,1F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-73293.5707635,-52945.0163052,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-73293.5707635_-98885.0156628_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\xref\x-ARCH\X-1F-PLAN.dwg,1F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-73293.5707635,-98885.0156628,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2f-plan_-36033.5729581_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,X-2F-PLAN,X-2F-PLAN.dwg,..\..\XREF\X-ARCH\X-2F-PLAN.dwg,2F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-36033.5729581,-52945.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2f-plan_-60093.5718609_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,X-2F-PLAN,X-2F-PLAN.dwg,..\..\XREF\X-ARCH\X-2F-PLAN.dwg,2F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-60093.5718609,-98885.0169477,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-3f-plan_-9633.57186091_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,X-3F-PLAN,X-3F-PLAN.dwg,..\..\xref\x-ARCH\X-3F-PLAN.dwg,3F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-9633.57186091,-52945.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-3f-plan_-22833.5713222_-98885.0164156_1_1_0,Z_REFERENCE_ONLY,X-3F-PLAN,X-3F-PLAN.dwg,..\..\xref\x-ARCH\X-3F-PLAN.dwg,3F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-22833.5713222,-98885.0164156,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-4f-plan_27626.4292365_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,X-4F-PLAN,X-4F-PLAN.dwg,..\..\xref\x-ARCH\X-4F-PLAN.dwg,4F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,27626.4292365,-52945.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-4f-plan_-9633.57210279_-98885.016222_1_1_0,Z_REFERENCE_ONLY,X-4F-PLAN,X-4F-PLAN.dwg,..\..\xref\x-ARCH\X-4F-PLAN.dwg,4F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-9633.57210279,-98885.016222,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-5f-plan_64886.4270419_-52945.0169477_1_1_0,Z_REFERENCE_ONLY,X-5F-PLAN,X-5F-PLAN.dwg,..\..\xref\x-ARCH\X-5F-PLAN.dwg,5F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,64886.4270419,-52945.0169477,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-5f-plan_14426.4270419_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,X-5F-PLAN,X-5F-PLAN.dwg,..\..\xref\x-ARCH\X-5F-PLAN.dwg,5F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,14426.4270419,-98885.0163052,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-6f-plan_91286.4281391_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,X-6F-PLAN,X-6F-PLAN.dwg,..\..\xref\x-ARCH\X-6F-PLAN.dwg,6F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,91286.4281391,-52945.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-6f-plan_27626.4284461_-98885.0161062_1_1_0,Z_REFERENCE_ONLY,X-6F-PLAN,X-6F-PLAN.dwg,..\..\xref\x-ARCH\X-6F-PLAN.dwg,6F,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,27626.4284461,-98885.0161062,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-ph-plan_115346.427832_-52945.0174359_1_1_0,Z_REFERENCE_ONLY,X-PH-PLAN,X-PH-PLAN.dwg,..\..\xref\x-ARCH\X-PH-PLAN.dwg,ROOF,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,115346.427832,-52945.0174359,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-ph-plan_40826.4278972_-98885.0175901_1_1_0,Z_REFERENCE_ONLY,X-PH-PLAN,X-PH-PLAN.dwg,..\..\xref\x-ARCH\X-PH-PLAN.dwg,ROOF,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,40826.4278972,-98885.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-phr-plan_128546.429237_-52945.0175901_1_1_0,Z_REFERENCE_ONLY,X-PHR-PLAN,X-PHR-PLAN.dwg,..\..\xref\x-ARCH\X-PHR-PLAN.dwg,ROOF,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,128546.429237,-52945.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-phr-plan_64886.4268_-98885.0162221_1_1_0,Z_REFERENCE_ONLY,X-PHR-PLAN,X-PHR-PLAN.dwg,..\..\xref\x-ARCH\X-PHR-PLAN.dwg,ROOF,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,64886.4268,-98885.0162221,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._-70544.9870713_65640_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-70544.9870713,65640,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._-20084.9870713_65322.9738968_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-20084.9870713,65322.9738968,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._30375.0129287_65347.6634575_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,30375.0129287,65347.6634575,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._-70544.9870713_-273.701156387_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-70544.9870713,-273.701156387,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._-20084.9870713_-302.30092351_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-20084.9870713,-302.30092351,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._80835.0129287_0_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,80835.0129287,0,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._30375.0129287_-600.963746233_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,30375.0129287,-600.963746233,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._80835.0129287_65347.6634575_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,80835.0129287,65347.6634575,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
100-01._131295.012929_65337.6990765_60_60_0,Z_REFERENCE_ONLY,100-01. 평면도(확대 평면도),100-01. 평면도(확대 평면도).dwg,..\..\xREF\X-NOTE 건축\100-01. 평면도(확대 평면도).dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,131295.012929,65337.6990765,60,60,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2mf-plan_-36033.5732_-98885.0175901_1_1_0,Z_REFERENCE_ONLY,X-2MF-PLAN,X-2MF-PLAN.dwg,..\..\xref\x-ARCH\X-2MF-PLAN.dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-36033.5732,-98885.0175901,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2mf-plan_-22833.5710053_-52945.0163052_1_1_0,Z_REFERENCE_ONLY,X-2MF-PLAN,X-2MF-PLAN.dwg,..\..\xref\x-ARCH\X-2MF-PLAN.dwg,,A-411~427 코어#1.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-411~427 코어#1.dxf",0,-22833.5710053,-52945.0163052,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-pit-plan_-161293.57241_-98885.0163052_1_1_0,Z_REFERENCE_ONLY,X-PIT-PLAN,X-PIT-PLAN.dwg,..\..\xref\x-ARCH\X-PIT-PLAN.dwg,PIT,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-161293.57241,-98885.0163052,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-pit-plan_-148093.572651_-52945.0169476_1_1_0,Z_REFERENCE_ONLY,X-PIT-PLAN,X-PIT-PLAN.dwg,..\..\xref\x-ARCH\X-PIT-PLAN.dwg,PIT,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-148093.572651,-52945.0169476,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-148093.570215_-98885.0156628_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-148093.570215,-98885.0156628,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-1f-plan_-134893.569666_-52945.0182326_1_1_0,Z_REFERENCE_ONLY,X-1F-PLAN,X-1F-PLAN.dwg,..\..\XREF\X-ARCH\X-1F-PLAN.dwg,1F,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-134893.569666,-52945.0182326,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2f-plan_-110833.57241_-98885.0169477_1_1_0,Z_REFERENCE_ONLY,X-2F-PLAN,X-2F-PLAN.dwg,..\..\xref\x-ARCH\X-2F-PLAN.dwg,2F,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-110833.57241,-98885.0169477,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
x-2f-plan_-121693.570885_-52945.0182326_1_1_0,Z_REFERENCE_ONLY,X-2F-PLAN,X-2F-PLAN.dwg,..\..\xref\x-ARCH\X-2F-PLAN.dwg,2F,A-431~447 코어#2.dxf,"data\converted\dxf\04_설계도서\01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf","01_건축_구조\01 건축,구조(○)\01 도면(○)\01 CAD(○)\01) 건축\A-400 수직동선도 관련\A-431~447 코어#2.dxf",0,-121693.570885,-52945.0182326,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
